ID,PC1,PC2
2754,-9.326553654975957,-3.5265531158290107
2759,-9.331464662417304,-3.4435033424666863
2764,-8.902181213067808,-3.443881567789534
2767,-8.47449685237801,-3.3936893158815113
2768,-9.472028541243247,-3.4938365766610753
2772,-6.76140928402381,-3.3884186190283705
2776,-7.756920099402964,-3.3712583335017774
2782,-8.331359231413671,-3.41457148711412
2785,-9.328130337622175,-3.4128219977473475
2789,-8.188898679283161,-3.5473669283532168
2799,-9.61643544816445,-3.5457636267900066
2804,-9.18641127501134,-3.4243384179869487
2806,-8.609168756670872,-3.5522255620543386
2808,-8.331539468756777,-3.5330923096611366
2810,-8.750976031922464,-3.4902848579238883
2820,-9.616159354601912,-3.4463173077376252
2835,-8.759533669420541,-3.412505304392203
2836,-8.475493461532391,-3.557978353048613
2840,-9.189423511047895,-3.3776959893533713
2845,-9.903105513333552,-3.384949810929888
2857,-8.75267355749663,-3.5332954924436115
2862,-8.471688950545325,-3.4851628331042597
2863,-7.61679833675308,-3.469091090773736
2865,-9.331409411521095,-3.4114019825159763
2873,-9.188276806710126,-3.496828289233304
2874,-8.474420025737386,-3.4497106021584987
2890,-8.615095533693435,-3.467769659059537
2891,-9.185361602104772,-3.430418747511923
2895,-8.756930796034165,-3.5644642884652233
2896,-8.189176644540064,-3.4152574698974822
2903,-8.761235086183945,-3.421593924838669
2905,-8.615940575083647,-3.534862225478353
2906,-9.044864769988514,-3.529862355326862
2913,-8.75690990651535,-3.4315250513138995
2915,-8.883900398471274,-3.588209578446686
2918,-7.901776907069745,-3.464885546868515
2921,-7.902734844492948,-3.4239194009981015
2925,-8.469755144089515,-3.4326353048739353
2927,-9.472381315712536,-3.4765351376676077
2932,-8.898904498637332,-3.5571659025237317
2935,-8.760317176081061,-3.3369493708591764
2937,-8.61740277358168,-3.482813830710109
2952,-9.190727669162182,-3.3696700154007027
2955,-9.615642872274591,-3.4658782809562916
2961,-9.331836699565278,-3.4973716971286817
2965,-8.901568942510634,-3.369101727414861
2969,-9.330242978898692,-3.51029863595971
2977,-8.477719512725084,-3.459566470314262
2989,-8.900363694132542,-3.4957718842082386
2990,-8.47416233634194,-3.469052265865184
2992,-8.047003041211385,-3.439397868024646
2993,-7.903103192512795,-3.481034611251364
2996,-9.757140148738149,-3.4516599839392494
2998,-9.613484757827395,-3.5365880789545834
3008,-8.04670475684001,-3.4338306057189754
3014,-9.330460906066955,-3.483374845690482
3020,-8.186281815590762,-3.499553296764427
3026,-8.330676998518332,-3.5131281413259665
3027,-8.76060825845888,-3.372490605542645
3029,-9.046608843847451,-3.45539011753298
3030,-9.042510325951785,-3.5296214068081984
3034,-9.328136232888,-3.5172501137945766
3035,-9.188348600573102,-3.492381486319359
3037,-6.044903409840868,-3.482962817047971
3043,-9.757798470888185,-3.5316669287378413
3046,-9.61373151540443,-3.48713757981257
3050,-8.760085105528809,-3.524961266139795
3056,-9.61387027848962,-3.5464239141599014
3063,-9.47536023158298,-3.3650946291449824
3083,-8.473168930191617,-3.3854523441000444
3086,-9.188729524547266,-3.4571614903114716
3097,-9.47368923194982,-3.523298862038515
3107,-8.47466938923644,-3.497225419075266
3120,-7.899316094040827,-3.5583700320427107
3132,-9.47425970518036,-3.4524057236850956
3142,-9.759176351396675,-3.502192310113983
3149,-9.325745098923605,-3.481387625775757
3159,-8.044780134674326,-3.4683444374179673
3165,-8.184970519687141,-3.380720533328267
3171,-9.47350220263576,-3.5090739820755568
3173,-7.188942245136185,-3.386451111919122
3181,-9.330479547907702,-3.5236338944715455
3196,-6.041979867672962,-3.5206769435015843
3199,-7.474259219713061,-3.4760713650724187
3200,-8.755577688636329,-3.4416321258321334
3204,-8.90471964010029,-3.451166606541995
3207,-9.473693336663176,-3.4411193165109943
3219,-8.757430778015252,-3.427708432269764
3222,-6.475506293155645,-3.360824525335275
3243,-8.617758873962776,-3.4776216041314134
3248,-9.618158112494177,-3.4039304254481095
3249,-9.47418284023653,-3.4149504272610356
3252,-8.040924757415171,-3.506247433486098
3254,-9.475575890196032,-3.542695606400329
3260,-9.043254521765451,-3.495768221695021
3265,-8.04676941451174,-3.352140853487121
3267,-9.473548932733255,-3.5493430837234223
3271,-8.902747585901178,-3.536243574340187
3272,-8.759796304165526,-3.522862013858796
3273,-8.331268445338234,-3.5240095992958302
3274,-9.331993842421548,-3.32999281924233
3276,-8.61747055194449,-3.533671124265682
3280,-9.616854645588456,-3.4735023370934095
3282,-9.4741682693521,-3.481394111590786
3290,-9.61859157338511,-3.32128805825589
3295,-9.475198435836798,-3.3199000048276446
3311,-9.474505286420952,-3.4773949871876932
3322,-9.187494377664644,-3.4620934345157024
3323,-8.333271007857299,-3.4157013890228223
3337,-9.1895813303983,-3.3700563658034355
3341,-9.1824728223981,-3.5738716904964956
3364,-7.903624472253734,-3.465529797571582
3366,-9.18571336653908,-3.4173513785407845
3369,-8.162628040729096,-3.642850676397675
3381,-8.6176211564123,-3.4943686412305235
3384,-8.75653886879161,-3.421797539496426
3385,-8.182983731810085,-3.50640260563677
3388,-9.181915958905051,-3.4561182033959343
3411,-9.474075420114264,-3.504667398821576
3442,-9.045137508882316,-3.4383493756119976
3447,-9.331122335388184,-3.440775827476579
3448,-9.618258937562064,-3.39160965784235
3459,-7.475650447811834,-3.469208003454021
3460,-9.47614312694096,-3.35206969082782
3473,-6.8977284816730435,-3.4877738751239713
3477,-7.902706297283437,-3.4327870012665875
3484,-8.472691560675193,-3.4929439008940513
3495,-8.616067554179276,-3.444143270618871
3497,-9.043064460257431,-3.4448698390653196
3505,-8.904753768178875,-3.381957052878487
3509,-8.33368762970451,-3.513888587251671
3510,-9.331288149818011,-3.4732813195546224
3518,-7.615112117828785,-3.416062911437007
3530,-8.476685867244578,-3.299537900625342
3551,-9.613484522877949,-3.559136260579829
3556,-9.1888629160149,-3.325784790236676
3562,-8.758374245179954,-3.578376792396888
3568,-9.331379219384909,-3.470904397936775
3574,-8.618316149952037,-3.439022040917769
3576,-8.903468561634329,-3.4423502966939847
3579,-8.329853222507916,-3.382860906340698
3580,-8.470553893082194,-3.4385195296816446
3586,-8.332797396996996,-3.4174508117105526
3592,-8.475077497513139,-3.329624457824533
3596,-9.47103593279407,-3.435750309439546
3599,-7.903761025186372,-3.472305298905137
3611,-9.331148017996687,-3.486125211057532
3613,-8.903834232860236,-3.422753672009624
3620,-8.901255246227729,-3.51096552435418
3633,-7.900916054837394,-3.4355512184814976
3648,-8.468386793002772,-3.4764281636878818
3652,-8.156360225698709,-3.62698794089956
3654,-6.330459223568576,-3.55428494330386
3661,-8.617640712938469,-3.4258638483681785
3662,-7.326160251766964,-3.536259282590638
3666,-8.188479837640083,-3.5358519709661578
3673,-9.047669013113143,-3.4195473408595807
3676,-7.903108004753685,-3.429833133512246
3677,-9.32369393701596,-3.5116301848625833
3679,-7.330378851344843,-3.4909434889574555
3680,-9.330865148345994,-3.34598960921405
3692,-9.188791715578931,-3.5266168352788223
3695,-9.042476156140005,-3.4492874450337623
3697,-8.902505298369743,-3.599144086122649
3713,-9.187829270555552,-3.519472134897951
3720,-9.18974250116953,-3.4304294626309115
3721,-6.762478793220251,-3.369551698756538
3725,-6.468007644881417,-3.4587591777291813
3733,-7.8992252315070814,-3.524901622287586
3736,-7.619233677829003,-3.4239327967934012
3740,-8.761326085393755,-3.4422229815808683
3747,-9.044252117060296,-3.4837585274242984
3749,-8.331793500165709,-3.5209122870612104
3764,-9.615270536061994,-3.362927440319121
3765,-9.472277127081194,-3.406219947368565
3766,-8.18826835413846,-3.474198168104403
3771,-6.9043937427323945,-3.4075247525641608
3786,-8.900238912526454,-3.392018013190647
3793,-9.760651879801348,-3.403343625327344
3798,-8.902780516189727,-3.434692935392557
